1.0685e-14 5.6222e+05 1.0685e-14
1.0919e-14 5.8707e+05 1.0919e-14
1.1157e-14 6.1301e+05 1.1158e-14
1.1402e-14 6.4010e+05 1.1402e-14
1.1651e-14 6.6839e+05 1.1651e-14
1.1906e-14 6.9793e+05 1.1906e-14
1.2166e-14 7.2877e+05 1.2167e-14
1.2432e-14 7.6097e+05 1.2433e-14
1.2704e-14 7.9460e+05 1.2705e-14
1.2982e-14 8.2971e+05 1.2983e-14
1.3266e-14 8.6637e+05 1.3267e-14
1.3556e-14 9.0466e+05 1.3557e-14
1.3853e-14 9.4463e+05 1.3854e-14
1.4156e-14 9.8637e+05 1.4157e-14
1.4466e-14 1.0299e+06 1.4466e-14
1.4782e-14 1.0755e+06 1.4783e-14
1.5106e-14 1.1230e+06 1.5106e-14
1.5436e-14 1.1726e+06 1.5437e-14
1.5774e-14 1.2244e+06 1.5774e-14
1.6119e-14 1.2785e+06 1.6119e-14
1.6471e-14 1.3350e+06 1.6472e-14
1.6832e-14 1.3939e+06 1.6832e-14
1.7200e-14 1.4555e+06 1.7200e-14
1.7576e-14 1.5198e+06 1.7577e-14
1.7961e-14 1.5869e+06 1.7961e-14
1.8353e-14 1.6570e+06 1.8354e-14
1.8755e-14 1.7302e+06 1.8756e-14
1.9165e-14 1.8066e+06 1.9166e-14
1.9584e-14 1.8864e+06 1.9585e-14
2.0013e-14 1.9697e+06 2.0014e-14
2.0451e-14 2.0567e+06 2.0451e-14
2.0898e-14 2.1476e+06 2.0899e-14
2.1355e-14 2.2424e+06 2.1356e-14
2.1822e-14 2.3414e+06 2.1823e-14
2.2300e-14 2.4448e+06 2.2301e-14
2.2788e-14 2.5528e+06 2.2788e-14
2.3286e-14 2.6655e+06 2.3287e-14
2.3795e-14 2.7832e+06 2.3796e-14
2.4316e-14 2.9061e+06 2.4317e-14
2.4848e-14 3.0344e+06 2.4849e-14
2.5391e-14 3.1683e+06 2.5392e-14
2.5947e-14 3.3082e+06 2.5948e-14
2.6514e-14 3.4542e+06 2.6515e-14
2.7094e-14 3.6067e+06 2.7096e-14
2.7687e-14 3.7659e+06 2.7688e-14
2.8293e-14 3.9321e+06 2.8294e-14
2.8912e-14 4.1057e+06 2.8913e-14
2.9544e-14 4.2869e+06 2.9545e-14
3.0190e-14 4.4761e+06 3.0192e-14
3.0851e-14 4.6736e+06 3.0852e-14
3.1526e-14 4.8798e+06 3.1527e-14
3.2215e-14 5.0952e+06 3.2217e-14
3.2920e-14 5.3200e+06 3.2921e-14
3.3640e-14 5.5547e+06 3.3642e-14
3.4376e-14 5.7998e+06 3.4378e-14
3.5128e-14 6.0557e+06 3.5130e-14
3.5897e-14 6.3228e+06 3.5898e-14
3.6682e-14 6.6017e+06 3.6683e-14
3.7484e-14 6.8929e+06 3.7486e-14
3.8304e-14 7.1969e+06 3.8306e-14
3.9142e-14 7.5143e+06 3.9144e-14
3.9998e-14 7.8457e+06 4.0000e-14
4.0873e-14 8.1917e+06 4.0875e-14
4.1768e-14 8.5529e+06 4.1769e-14
4.2681e-14 8.9300e+06 4.2683e-14
4.3615e-14 9.3238e+06 4.3617e-14
4.4569e-14 9.7348e+06 4.4571e-14
4.5544e-14 1.0164e+07 4.5546e-14
4.6540e-14 1.0612e+07 4.6542e-14
4.7558e-14 1.1080e+07 4.7560e-14
4.8599e-14 1.1568e+07 4.8601e-14
4.9662e-14 1.2078e+07 4.9664e-14
5.0748e-14 1.2610e+07 5.0750e-14
5.1858e-14 1.3166e+07 5.1860e-14
5.2993e-14 1.3746e+07 5.2995e-14
5.4152e-14 1.4351e+07 5.4154e-14
5.5337e-14 1.4984e+07 5.5339e-14
5.6547e-14 1.5644e+07 5.6549e-14
5.7784e-14 1.6333e+07 5.7786e-14
5.9048e-14 1.7052e+07 5.9050e-14
6.0340e-14 1.7803e+07 6.0342e-14
6.1660e-14 1.8587e+07 6.1662e-14
6.3009e-14 1.9405e+07 6.3011e-14
6.4387e-14 2.0259e+07 6.4389e-14
6.5795e-14 2.1151e+07 6.5798e-14
6.7235e-14 2.2082e+07 6.7237e-14
6.8706e-14 2.3054e+07 6.8708e-14
7.0208e-14 2.4068e+07 7.0211e-14
7.1744e-14 2.5127e+07 7.1747e-14
7.3314e-14 2.6233e+07 7.3317e-14
7.4918e-14 2.7387e+07 7.4920e-14
7.6556e-14 2.8591e+07 7.6559e-14
7.8231e-14 2.9849e+07 7.8234e-14
7.9942e-14 3.1161e+07 7.9946e-14
8.1691e-14 3.2531e+07 8.1694e-14
8.3478e-14 3.3961e+07 8.3481e-14
8.5304e-14 3.5454e+07 8.5308e-14
8.7170e-14 3.7012e+07 8.7174e-14
8.9077e-14 3.8639e+07 8.9081e-14
9.1026e-14 4.0336e+07 9.1029e-14
9.3017e-14 4.2108e+07 9.3021e-14
9.5052e-14 4.3958e+07 9.5056e-14
9.7131e-14 4.5888e+07 9.7135e-14
9.9256e-14 4.7903e+07 9.9260e-14
1.0143e-13 5.0007e+07 1.0143e-13
1.0365e-13 5.2202e+07 1.0365e-13
1.0591e-13 5.4493e+07 1.0592e-13
1.0823e-13 5.6884e+07 1.0823e-13
1.1060e-13 5.9380e+07 1.1060e-13
1.1302e-13 6.1984e+07 1.1302e-13
1.1549e-13 6.4703e+07 1.1549e-13
1.1802e-13 6.7540e+07 1.1802e-13
1.2060e-13 7.0501e+07 1.2060e-13
1.2324e-13 7.3592e+07 1.2324e-13
1.2593e-13 7.6817e+07 1.2594e-13
1.2869e-13 8.0182e+07 1.2869e-13
1.3150e-13 8.3695e+07 1.3151e-13
1.3438e-13 8.7361e+07 1.3438e-13
1.3732e-13 9.1186e+07 1.3732e-13
1.4032e-13 9.5178e+07 1.4033e-13
1.4339e-13 9.9343e+07 1.4340e-13
1.4653e-13 1.0369e+08 1.4653e-13
1.4973e-13 1.0823e+08 1.4974e-13
1.5301e-13 1.1296e+08 1.5301e-13
1.5636e-13 1.1790e+08 1.5636e-13
1.5978e-13 1.2305e+08 1.5978e-13
1.6327e-13 1.2843e+08 1.6328e-13
1.6684e-13 1.3404e+08 1.6685e-13
1.7049e-13 1.3990e+08 1.7050e-13
1.7422e-13 1.4601e+08 1.7423e-13
1.7803e-13 1.5238e+08 1.7804e-13
1.8193e-13 1.5903e+08 1.8193e-13
1.8591e-13 1.6597e+08 1.8591e-13
1.8997e-13 1.7321e+08 1.8998e-13
1.9413e-13 1.8076e+08 1.9414e-13
1.9838e-13 1.8864e+08 1.9838e-13
2.0272e-13 1.9686e+08 2.0272e-13
2.0715e-13 2.0544e+08 2.0716e-13
2.1168e-13 2.1438e+08 2.1169e-13
2.1631e-13 2.2371e+08 2.1632e-13
2.2104e-13 2.3345e+08 2.2105e-13
2.2588e-13 2.4360e+08 2.2589e-13
2.3082e-13 2.5420e+08 2.3083e-13
2.3587e-13 2.6525e+08 2.3588e-13
2.4103e-13 2.7677e+08 2.4104e-13
2.4630e-13 2.8879e+08 2.4631e-13
2.5169e-13 3.0133e+08 2.5170e-13
2.5720e-13 3.1441e+08 2.5721e-13
2.6282e-13 3.2804e+08 2.6283e-13
2.6857e-13 3.4227e+08 2.6858e-13
2.7445e-13 3.5710e+08 2.7446e-13
2.8045e-13 3.7257e+08 2.8046e-13
2.8659e-13 3.8871e+08 2.8660e-13
2.9286e-13 4.0553e+08 2.9287e-13
2.9926e-13 4.2307e+08 2.9927e-13
3.0581e-13 4.4137e+08 3.0582e-13
3.1250e-13 4.6044e+08 3.1251e-13
3.1933e-13 4.8033e+08 3.1935e-13
3.2632e-13 5.0106e+08 3.2633e-13
3.3346e-13 5.2268e+08 3.3347e-13
3.4075e-13 5.4522e+08 3.4077e-13
3.4821e-13 5.6872e+08 3.4822e-13
3.5582e-13 5.9322e+08 3.5584e-13
3.6361e-13 6.1875e+08 3.6362e-13
3.7156e-13 6.4537e+08 3.7158e-13
3.7969e-13 6.7312e+08 3.7970e-13
3.8800e-13 7.0204e+08 3.8801e-13
3.9648e-13 7.3219e+08 3.9650e-13
4.0516e-13 7.6360e+08 4.0517e-13
4.1402e-13 7.9635e+08 4.1403e-13
4.2308e-13 8.3047e+08 4.2309e-13
4.3233e-13 8.6603e+08 4.3235e-13
4.4179e-13 9.0309e+08 4.4180e-13
4.5145e-13 9.4170e+08 4.5147e-13
4.6133e-13 9.8193e+08 4.6135e-13
4.7142e-13 1.0239e+09 4.7144e-13
4.8173e-13 1.0675e+09 4.8175e-13
4.9227e-13 1.1130e+09 4.9229e-13
5.0304e-13 1.1604e+09 5.0306e-13
5.1404e-13 1.2098e+09 5.1406e-13
5.2529e-13 1.2612e+09 5.2531e-13
5.3678e-13 1.3148e+09 5.3680e-13
5.4852e-13 1.3706e+09 5.4854e-13
5.6052e-13 1.4287e+09 5.6054e-13
5.7278e-13 1.4892e+09 5.7280e-13
5.8531e-13 1.5522e+09 5.8533e-13
5.9812e-13 1.6178e+09 5.9814e-13
6.1120e-13 1.6861e+09 6.1122e-13
6.2457e-13 1.7572e+09 6.2459e-13
6.3823e-13 1.8312e+09 6.3826e-13
6.5220e-13 1.9083e+09 6.5222e-13
6.6646e-13 1.9885e+09 6.6649e-13
6.8104e-13 2.0720e+09 6.8107e-13
6.9594e-13 2.1589e+09 6.9596e-13
7.1116e-13 2.2493e+09 7.1119e-13
7.2672e-13 2.3434e+09 7.2675e-13
7.4262e-13 2.4413e+09 7.4264e-13
7.5886e-13 2.5431e+09 7.5889e-13
7.7546e-13 2.6491e+09 7.7549e-13
7.9243e-13 2.7593e+09 7.9245e-13
